     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
  7.66        0.00        0.01        2.24        0.43        0.00       19.51      -13.83     -445.65        7.65        7.25
  7.67       -0.00        0.01        2.24        0.43        0.00       19.51      -13.83     -445.63        7.65        7.25
  7.68       -0.00        0.01        2.24        0.43        0.00       19.51      -13.83     -445.61        7.65        7.25
  7.69       -0.00        0.01        2.24        0.43        0.00       19.50      -13.83     -445.59        7.65        7.25
  7.70       -0.00        0.01        2.24        0.43        0.00       19.50      -13.83     -445.57        7.65        7.25
  7.71       -0.00        0.01        2.24        0.43        0.00       19.50      -13.83     -445.55        7.65        7.25
  7.72       -0.00        0.01        2.24        0.43        0.00       19.49      -13.83     -445.53        7.65        7.25
  7.73       -0.00        0.01        2.24        0.43        0.00       19.49      -13.83     -445.51        7.65        7.25
  7.74       -0.00        0.01        2.24        0.43        0.00       19.49      -13.83     -445.50        7.65        7.25
  7.75       -0.00        0.01        2.24        0.43        0.00       19.49      -13.83     -445.48        7.65        7.25
  7.76       -0.00        0.01        2.24        0.43        0.00       19.48      -13.83     -445.46        7.65        7.25
  7.77       -0.00        0.01        2.24        0.43        0.00       19.48      -13.83     -445.44        7.65        7.25
  7.78       -0.00        0.01        2.24        0.43        0.00       19.48      -13.83     -445.42        7.65        7.25
  7.79       -0.00        0.01        2.24        0.43        0.00       19.48      -13.83     -445.40        7.65        7.25
  7.80       -0.00        0.01        2.24        0.43        0.00       19.47      -13.83     -445.38        7.65        7.25
  7.81       -0.00        0.01        2.24        0.43        0.00       19.47      -13.83     -445.37        7.65        7.25
  7.82       -0.00        0.01        2.24        0.43        0.00       19.47      -13.82     -445.35        7.65        7.25
  7.83       -0.00        0.01        2.24        0.43        0.00       19.47      -13.82     -445.33        7.65        7.25
  7.84       -0.00        0.01        2.24        0.43        0.00       19.46      -13.82     -445.31        7.65        7.25
  7.85       -0.00        0.01        2.24        0.43        0.00       19.46      -13.82     -445.29        7.65        7.25
  7.86       -0.00        0.01        2.24        0.43        0.00       19.46      -13.82     -445.27        7.65        7.25
  7.87       -0.00        0.01        2.24        0.43        0.00       19.46      -13.82     -445.26        7.65        7.25
  7.88       -0.00        0.01        2.24        0.43        0.00       19.45      -13.82     -445.24        7.65        7.25
  7.89       -0.00        0.01        2.24        0.43        0.00       19.45      -13.82     -445.22        7.65        7.25
  7.90       -0.00        0.01        2.24        0.43        0.00       19.45      -13.82     -445.20        7.65        7.24
  7.91        0.00        0.01        2.24        0.43        0.00       19.45      -13.82     -445.18        7.65        7.24
  7.92        0.00        0.01        2.24        0.43        0.00       19.44      -13.82     -445.17        7.65        7.24
  7.93        0.00        0.01        2.24        0.43        0.00       19.44      -13.82     -445.15        7.65        7.24
  7.94        0.00        0.01        2.24        0.43        0.00       19.44      -13.82     -445.13        7.65        7.24
  7.95        0.00        0.01        2.24        0.43        0.00       19.44      -13.82     -445.11        7.65        7.24
  7.96        0.00        0.01        2.24        0.43        0.00       19.43      -13.82     -445.10        7.65        7.24
  7.97        0.00        0.01        2.24        0.43        0.00       19.43      -13.82     -445.08        7.65        7.24
  7.98        0.00        0.01        2.24        0.43        0.00       19.43      -13.82     -445.06        7.65        7.24
  7.99        0.00        0.01        2.25        0.43        0.00       19.43      -13.82     -445.04        7.65        7.24
  8.00        0.00        0.01        2.25        0.43        0.00       19.42      -13.82     -445.03        7.65        7.24
  8.01        0.00        0.01        2.25        0.43        0.00       19.42      -13.81     -445.01        7.65        7.24
  8.02        0.00        0.01        2.25        0.43        0.00       19.42      -13.81     -444.99        7.65        7.24
  8.03        0.00        0.01        2.25        0.43        0.00       19.42      -13.81     -444.97        7.65        7.24
  8.04        0.00        0.01        2.25        0.43        0.00       19.41      -13.81     -444.96        7.65        7.24
  8.05        0.00        0.01        2.25        0.43        0.00       19.41      -13.81     -444.94        7.65        7.24
  8.06        0.00        0.01        2.25        0.43        0.00       19.41      -13.81     -444.92        7.65        7.24
  8.07        0.00        0.01        2.25        0.43        0.00       19.41      -13.81     -444.90        7.65        7.24
  8.08        0.00        0.01        2.25        0.43        0.00       19.40      -13.81     -444.89        7.65        7.24
  8.09        0.00        0.01        2.25        0.43        0.00       19.40      -13.81     -444.87        7.65        7.24
  8.10        0.00        0.01        2.25        0.43        0.00       19.40      -13.81     -444.85        7.65        7.24
  8.11        0.00        0.01        2.25        0.43        0.00       19.40      -13.81     -444.83        7.65        7.24
  8.12        0.00        0.01        2.25        0.43        0.00       19.39      -13.81     -444.81        7.65        7.24
  8.13        0.00        0.01        2.25        0.43        0.00       19.39      -13.81     -444.80        7.65        7.24
  8.14        0.00        0.01        2.25        0.43        0.00       19.39      -13.81     -444.78        7.65        7.24
  8.15        0.00        0.01        2.25        0.43        0.00       19.39      -13.81     -444.76        7.65        7.24
  8.16        0.00        0.01        2.25        0.43        0.00       19.38      -13.81     -444.74        7.65        7.24
  8.17        0.00        0.01        2.25        0.43        0.00       19.38      -13.81     -444.73        7.65        7.24
  8.18        0.00        0.01        2.25        0.43        0.00       19.38      -13.81     -444.71        7.65        7.24
  8.19        0.00        0.01        2.25        0.43        0.00       19.38      -13.81     -444.69        7.65        7.24
  8.20        0.00        0.01        2.25        0.43        0.00       19.37      -13.81     -444.67        7.65        7.24
  8.21        0.00        0.01        2.25        0.43        0.00       19.37      -13.80     -444.66        7.65        7.24
  8.22        0.00        0.01        2.25        0.43        0.00       19.37      -13.80     -444.64        7.65        7.24
  8.23        0.00        0.01        2.25        0.43        0.00       19.37      -13.80     -444.62        7.65        7.24
  8.24        0.00        0.01        2.25        0.43        0.00       19.36      -13.80     -444.60        7.65        7.24
  8.25        0.00        0.01        2.25        0.43        0.00       19.36      -13.80     -444.58        7.65        7.24
  8.26        0.00        0.01        2.25        0.43        0.00       19.36      -13.80     -444.57        7.65        7.24
