     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 28.44        2.08        2.08      274.64    0.79E+05    0.10E+01      332.22        1.69
 28.45        2.08        2.08      274.64    0.79E+05    0.10E+01      332.22        1.69
 28.46        2.08        2.08      274.65    0.79E+05    0.10E+01      332.22        1.69
 28.47        2.08        2.08      274.65    0.79E+05    0.10E+01      332.23        1.69
 28.48        2.08        2.08      274.65    0.79E+05    0.10E+01      332.23        1.69
 28.49        2.08        2.08      274.65    0.79E+05    0.10E+01      332.23        1.69
 28.50        2.08        2.08      274.66    0.79E+05    0.10E+01      332.23        1.69
 28.51        2.08        2.08      274.66    0.79E+05    0.10E+01      332.23        1.69
 28.52        2.08        2.08      274.66    0.79E+05    0.10E+01      332.23        1.68
 28.53        2.08        2.07      274.67    0.79E+05    0.10E+01      332.24        1.68
 28.54        2.07        2.07      274.67    0.79E+05    0.10E+01      332.24        1.68
 28.55        2.07        2.07      274.67    0.79E+05    0.10E+01      332.24        1.68
 28.56        2.07        2.07      274.67    0.79E+05    0.10E+01      332.24        1.68
 28.57        2.07        2.07      274.68    0.79E+05    0.10E+01      332.24        1.68
 28.58        2.07        2.07      274.68    0.79E+05    0.10E+01      332.24        1.68
 28.59        2.07        2.07      274.68    0.79E+05    0.10E+01      332.25        1.68
 28.60        2.07        2.07      274.68    0.79E+05    0.10E+01      332.25        1.68
 28.61        2.07        2.07      274.69    0.79E+05    0.10E+01      332.25        1.68
 28.62        2.07        2.07      274.69    0.79E+05    0.10E+01      332.25        1.68
 28.63        2.07        2.07      274.69    0.79E+05    0.10E+01      332.25        1.68
 28.64        2.07        2.07      274.69    0.79E+05    0.10E+01      332.25        1.68
 28.65        2.07        2.07      274.70    0.79E+05    0.10E+01      332.26        1.68
 28.66        2.07        2.07      274.70    0.79E+05    0.10E+01      332.26        1.67
 28.67        2.07        2.07      274.70    0.79E+05    0.10E+01      332.26        1.67
 28.68        2.07        2.07      274.71    0.79E+05    0.10E+01      332.26        1.67
 28.69        2.07        2.07      274.71    0.79E+05    0.10E+01      332.26        1.67
 28.70        2.07        2.07      274.71    0.79E+05    0.10E+01      332.26        1.67
 28.71        2.07        2.07      274.71    0.79E+05    0.10E+01      332.27        1.67
 28.72        2.07        2.07      274.72    0.79E+05    0.10E+01      332.27        1.67
 28.73        2.07        2.07      274.72    0.79E+05    0.10E+01      332.27        1.67
 28.74        2.07        2.07      274.72    0.79E+05    0.10E+01      332.27        1.67
 28.75        2.07        2.07      274.73    0.79E+05    0.10E+01      332.27        1.67
 28.76        2.07        2.06      274.73    0.79E+05    0.10E+01      332.27        1.67
 28.77        2.07        2.06      274.73    0.79E+05    0.10E+01      332.28        1.67
 28.78        2.06        2.06      274.73    0.79E+05    0.10E+01      332.28        1.67
 28.79        2.06        2.06      274.74    0.79E+05    0.10E+01      332.28        1.67
 28.80        2.06        2.06      274.74    0.79E+05    0.10E+01      332.28        1.66
 28.81        2.06        2.06      274.74    0.79E+05    0.10E+01      332.28        1.66
 28.82        2.06        2.06      274.74    0.79E+05    0.10E+01      332.28        1.66
 28.83        2.06        2.06      274.75    0.79E+05    0.10E+01      332.29        1.66
 28.84        2.06        2.06      274.75    0.79E+05    0.10E+01      332.29        1.66
 28.85        2.06        2.06      274.75    0.79E+05    0.10E+01      332.29        1.66
 28.86        2.06        2.06      274.76    0.79E+05    0.10E+01      332.29        1.66
 28.87        2.06        2.06      274.76    0.79E+05    0.10E+01      332.29        1.66
 28.88        2.06        2.06      274.76    0.79E+05    0.10E+01      332.29        1.66
 28.89        2.06        2.06      274.76    0.79E+05    0.10E+01      332.30        1.66
 28.90        2.06        2.06      274.77    0.79E+05    0.10E+01      332.30        1.66
 28.91        2.06        2.06      274.77    0.79E+05    0.10E+01      332.30        1.66
 28.92        2.06        2.06      274.77    0.79E+05    0.10E+01      332.30        1.66
 28.93        2.06        2.06      274.78    0.79E+05    0.10E+01      332.30        1.66
 28.94        2.06        2.06      274.78    0.79E+05    0.10E+01      332.30        1.65
 28.95        2.06        2.06      274.78    0.79E+05    0.10E+01      332.31        1.65
 28.96        2.06        2.06      274.78    0.79E+05    0.10E+01      332.31        1.65
 28.97        2.06        2.06      274.79    0.79E+05    0.10E+01      332.31        1.65
 28.98        2.06        2.06      274.79    0.79E+05    0.10E+01      332.31        1.65
 28.99        2.06        2.05      274.79    0.79E+05    0.10E+01      332.31        1.65
 29.00        2.06        2.05      274.80    0.79E+05    0.10E+01      332.32        1.65
 29.01        2.05        2.05      274.80    0.79E+05    0.10E+01      332.32        1.65
 29.02        2.05        2.05      274.80    0.79E+05    0.10E+01      332.32        1.65
 29.03        2.05        2.05      274.80    0.79E+05    0.10E+01      332.32        1.65
 29.04        2.05        2.05      274.81    0.79E+05    0.10E+01      332.32        1.65
 29.05        2.05        2.05      274.81    0.79E+05    0.10E+01      332.32        1.65
 29.06        2.05        2.05      274.81    0.79E+05    0.10E+01      332.33        1.65
 29.07        2.05        2.05      274.82    0.79E+05    0.10E+01      332.33        1.65
 29.08        2.05        2.05      274.82    0.79E+05    0.10E+01      332.33        1.64
 29.09        2.05        2.05      274.82    0.79E+05    0.10E+01      332.33        1.64
 29.10        2.05        2.05      274.83    0.79E+05    0.10E+01      332.33        1.64
 29.11        2.05        2.05      274.83    0.79E+05    0.10E+01      332.33        1.64
 29.12        2.05        2.05      274.83    0.79E+05    0.10E+01      332.34        1.64
 29.13        2.05        2.05      274.83    0.79E+05    0.10E+01      332.34        1.64
 29.14        2.05        2.05      274.84    0.79E+05    0.10E+01      332.34        1.64
 29.15        2.05        2.05      274.84    0.79E+05    0.10E+01      332.34        1.64
 29.16        2.05        2.05      274.84    0.79E+05    0.10E+01      332.34        1.64
 29.17        2.05        2.05      274.85    0.79E+05    0.10E+01      332.35        1.64
 29.18        2.05        2.05      274.85    0.79E+05    0.10E+01      332.35        1.64
 29.19        2.05        2.05      274.85    0.79E+05    0.10E+01      332.35        1.64
 29.20        2.05        2.05      274.86    0.79E+05    0.10E+01      332.35        1.64
 29.21        2.05        2.04      274.86    0.79E+05    0.10E+01      332.35        1.64
 29.22        2.05        2.04      274.86    0.79E+05    0.10E+01      332.35        1.63
 29.23        2.04        2.04      274.86    0.79E+05    0.10E+01      332.36        1.63
 29.24        2.04        2.04      274.87    0.79E+05    0.10E+01      332.36        1.63
 29.25        2.04        2.04      274.87    0.79E+05    0.10E+01      332.36        1.63
 29.26        2.04        2.04      274.87    0.79E+05    0.10E+01      332.36        1.63
 29.27        2.04        2.04      274.88    0.79E+05    0.10E+01      332.36        1.63
 29.28        2.04        2.04      274.88    0.79E+05    0.10E+01      332.37        1.63
 29.29        2.04        2.04      274.88    0.79E+05    0.10E+01      332.37        1.63
 29.30        2.04        2.04      274.89    0.79E+05    0.10E+01      332.37        1.63
 29.31        2.04        2.04      274.89    0.79E+05    0.10E+01      332.37        1.63
 29.32        2.04        2.04      274.89    0.79E+05    0.10E+01      332.37        1.63
 29.33        2.04        2.04      274.89    0.79E+05    0.10E+01      332.37        1.63
 29.34        2.04        2.04      274.90    0.79E+05    0.10E+01      332.38        1.63
 29.35        2.04        2.04      274.90    0.79E+05    0.10E+01      332.38        1.63
 29.36        2.04        2.04      274.90    0.79E+05    0.10E+01      332.38        1.62
 29.37        2.04        2.04      274.91    0.79E+05    0.10E+01      332.38        1.62
 29.38        2.04        2.04      274.91    0.79E+05    0.10E+01      332.38        1.62
 29.39        2.04        2.04      274.91    0.79E+05    0.10E+01      332.39        1.62
 29.40        2.04        2.04      274.92    0.79E+05    0.10E+01      332.39        1.62
 29.41        2.04        2.04      274.92    0.79E+05    0.10E+01      332.39        1.62
 29.42        2.04        2.03      274.92    0.79E+05    0.10E+01      332.39        1.62
 29.43        2.04        2.03      274.93    0.79E+05    0.10E+01      332.39        1.62
 29.44        2.03        2.03      274.93    0.79E+05    0.10E+01      332.40        1.62
 29.45        2.03        2.03      274.93    0.79E+05    0.10E+01      332.40        1.62
 29.46        2.03        2.03      274.94    0.79E+05    0.10E+01      332.40        1.62
 29.47        2.03        2.03      274.94    0.79E+05    0.10E+01      332.40        1.62
 29.48        2.03        2.03      274.94    0.79E+05    0.10E+01      332.40        1.62
 29.49        2.03        2.03      274.94    0.79E+05    0.10E+01      332.40        1.62
 29.50        2.03        2.03      274.95    0.79E+05    0.10E+01      332.41        1.62
 29.51        2.03        2.03      274.95    0.79E+05    0.10E+01      332.41        1.61
 29.52        2.03        2.03      274.95    0.79E+05    0.10E+01      332.41        1.61
 29.53        2.03        2.03      274.96    0.79E+05    0.10E+01      332.41        1.61
 29.54        2.03        2.03      274.96    0.79E+05    0.10E+01      332.41        1.61
 29.55        2.03        2.03      274.96    0.79E+05    0.10E+01      332.42        1.61
 29.56        2.03        2.03      274.97    0.79E+05    0.10E+01      332.42        1.61
 29.57        2.03        2.03      274.97    0.79E+05    0.10E+01      332.42        1.61
 29.58        2.03        2.03      274.97    0.79E+05    0.10E+01      332.42        1.61
 29.59        2.03        2.03      274.98    0.79E+05    0.10E+01      332.42        1.61
 29.60        2.03        2.03      274.98    0.79E+05    0.10E+01      332.43        1.61
 29.61        2.03        2.03      274.98    0.79E+05    0.10E+01      332.43        1.61
 29.62        2.03        2.03      274.99    0.79E+05    0.10E+01      332.43        1.61
 29.63        2.03        2.02      274.99    0.79E+05    0.10E+01      332.43        1.61
 29.64        2.02        2.02      274.99    0.79E+05    0.10E+01      332.43        1.61
 29.65        2.02        2.02      275.00    0.79E+05    0.10E+01      332.44        1.61
 29.66        2.02        2.02      275.00    0.79E+05    0.10E+01      332.44        1.60
 29.67        2.02        2.02      275.00    0.79E+05    0.10E+01      332.44        1.60
 29.68        2.02        2.02      275.01    0.79E+05    0.10E+01      332.44        1.60
 29.69        2.02        2.02      275.01    0.79E+05    0.10E+01      332.44        1.60
 29.70        2.02        2.02      275.01    0.79E+05    0.10E+01      332.45        1.60
 29.71        2.02        2.02      275.01    0.79E+05    0.10E+01      332.45        1.60
 29.72        2.02        2.02      275.02    0.79E+05    0.10E+01      332.45        1.60
 29.73        2.02        2.02      275.02    0.79E+05    0.10E+01      332.45        1.60
 29.74        2.02        2.02      275.02    0.79E+05    0.10E+01      332.45        1.60
 29.75        2.02        2.02      275.03    0.79E+05    0.10E+01      332.46        1.60
 29.76        2.02        2.02      275.03    0.79E+05    0.10E+01      332.46        1.60
 29.77        2.02        2.02      275.03    0.79E+05    0.10E+01      332.46        1.60
 29.78        2.02        2.02      275.04    0.79E+05    0.10E+01      332.46        1.60
 29.79        2.02        2.02      275.04    0.79E+05    0.10E+01      332.46        1.60
 29.80        2.02        2.02      275.04    0.79E+05    0.10E+01      332.47        1.59
 29.81        2.02        2.02      275.05    0.79E+05    0.10E+01      332.47        1.59
