     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 21.79       -0.00        0.01        2.92        0.36        0.00        8.88      -11.71     -367.25        7.29        6.94
 21.80       -0.00        0.01        2.92        0.36        0.00        8.89      -11.71     -367.28        7.29        6.94
 21.81       -0.00        0.01        2.92        0.36        0.00        8.89      -11.71     -367.30        7.29        6.94
 21.82       -0.00        0.01        2.92        0.36        0.00        8.90      -11.72     -367.32        7.29        6.94
 21.83       -0.00        0.01        2.92        0.36        0.00        8.90      -11.72     -367.34        7.29        6.94
 21.84       -0.00        0.01        2.92        0.36        0.00        8.91      -11.72     -367.37        7.29        6.94
 21.85       -0.00        0.01        2.92        0.36        0.00        8.91      -11.72     -367.39        7.29        6.94
 21.86       -0.00        0.01        2.92        0.36        0.00        8.92      -11.72     -367.41        7.29        6.94
 21.87       -0.00        0.01        2.92        0.36        0.00        8.92      -11.72     -367.43        7.29        6.94
 21.88       -0.00        0.01        2.91        0.36        0.00        8.93      -11.72     -367.46        7.29        6.94
 21.89       -0.00        0.01        2.91        0.36        0.00        8.93      -11.73     -367.48        7.29        6.94
 21.90       -0.00        0.01        2.91        0.36        0.00        8.93      -11.73     -367.50        7.29        6.94
 21.91       -0.00        0.01        2.91        0.36        0.00        8.94      -11.73     -367.52        7.29        6.94
 21.92       -0.00        0.01        2.91        0.36        0.00        8.94      -11.73     -367.55        7.29        6.94
 21.93       -0.00        0.01        2.91        0.36        0.00        8.95      -11.73     -367.57        7.29        6.94
 21.94       -0.00        0.01        2.91        0.36        0.00        8.95      -11.73     -367.59        7.29        6.94
 21.95       -0.00        0.01        2.91        0.36        0.00        8.96      -11.73     -367.61        7.29        6.94
 21.96       -0.00        0.01        2.91        0.36        0.00        8.96      -11.73     -367.64        7.29        6.94
 21.97       -0.00        0.01        2.91        0.36        0.00        8.97      -11.74     -367.66        7.29        6.94
 21.98       -0.00        0.01        2.91        0.36        0.00        8.97      -11.74     -367.68        7.29        6.94
 21.99       -0.00        0.01        2.91        0.36        0.00        8.98      -11.74     -367.70        7.29        6.94
 22.00       -0.00        0.01        2.91        0.36        0.00        8.98      -11.74     -367.73        7.29        6.94
 22.01       -0.00        0.01        2.91        0.36        0.00        8.99      -11.74     -367.75        7.29        6.94
 22.02       -0.00        0.01        2.91        0.36        0.00        8.99      -11.74     -367.77        7.29        6.94
 22.03       -0.00        0.01        2.91        0.36        0.00        9.00      -11.74     -367.79        7.29        6.94
 22.04       -0.00        0.01        2.91        0.36        0.00        9.00      -11.75     -367.82        7.29        6.94
 22.05       -0.00        0.01        2.91        0.36        0.00        9.00      -11.75     -367.84        7.29        6.94
 22.06       -0.00        0.01        2.91        0.36        0.00        9.01      -11.75     -367.86        7.29        6.94
 22.07       -0.00        0.01        2.91        0.36        0.00        9.01      -11.75     -367.89        7.29        6.94
 22.08       -0.00        0.01        2.91        0.36        0.00        9.02      -11.75     -367.91        7.29        6.94
 22.09       -0.00        0.01        2.91        0.36        0.00        9.02      -11.75     -367.93        7.29        6.94
 22.10       -0.00        0.01        2.91        0.36        0.00        9.03      -11.75     -367.95        7.29        6.94
 22.11       -0.00        0.01        2.91        0.36        0.00        9.03      -11.75     -367.98        7.29        6.94
 22.12       -0.00        0.01        2.91        0.36        0.00        9.04      -11.76     -368.00        7.29        6.94
 22.13       -0.00        0.01        2.91        0.36        0.00        9.04      -11.76     -368.02        7.29        6.94
 22.14       -0.00        0.01        2.91        0.36        0.00        9.05      -11.76     -368.04        7.29        6.94
 22.15       -0.00        0.01        2.91        0.36        0.00        9.05      -11.76     -368.07        7.29        6.94
 22.16       -0.00        0.01        2.90        0.36        0.00        9.06      -11.76     -368.09        7.29        6.94
 22.17       -0.00        0.01        2.90        0.36        0.00        9.06      -11.76     -368.11        7.29        6.94
 22.18       -0.00        0.01        2.90        0.36        0.00        9.07      -11.76     -368.14        7.29        6.94
 22.19       -0.00        0.01        2.90        0.36        0.00        9.07      -11.77     -368.16        7.29        6.94
 22.20       -0.00        0.01        2.90        0.36        0.00        9.07      -11.77     -368.18        7.29        6.94
 22.21       -0.00        0.01        2.90        0.36        0.00        9.08      -11.77     -368.20        7.29        6.94
 22.22       -0.00        0.01        2.90        0.36        0.00        9.08      -11.77     -368.23        7.29        6.94
 22.23       -0.00        0.01        2.90        0.36        0.00        9.09      -11.77     -368.25        7.29        6.94
 22.24       -0.00        0.01        2.90        0.36        0.00        9.09      -11.77     -368.27        7.29        6.94
 22.25       -0.00        0.01        2.90        0.36        0.00        9.10      -11.77     -368.29        7.29        6.94
 22.26       -0.00        0.01        2.90        0.36        0.00        9.10      -11.78     -368.32        7.29        6.94
 22.27       -0.00        0.01        2.90        0.36        0.00        9.11      -11.78     -368.34        7.29        6.94
 22.28       -0.00        0.01        2.90        0.36        0.00        9.11      -11.78     -368.36        7.29        6.94
 22.29       -0.00        0.01        2.90        0.36        0.00        9.12      -11.78     -368.39        7.29        6.94
 22.30       -0.00        0.01        2.90        0.36        0.00        9.12      -11.78     -368.41        7.29        6.94
 22.31       -0.00        0.01        2.90        0.36        0.00        9.13      -11.78     -368.43        7.29        6.94
 22.32       -0.00        0.01        2.90        0.36        0.00        9.13      -11.78     -368.45        7.29        6.94
 22.33       -0.00        0.01        2.90        0.36        0.00        9.14      -11.78     -368.48        7.29        6.94
 22.34       -0.00        0.01        2.90        0.36        0.00        9.14      -11.79     -368.50        7.29        6.94
 22.35       -0.00        0.01        2.90        0.36        0.00        9.15      -11.79     -368.52        7.29        6.94
 22.36       -0.00        0.01        2.90        0.36        0.00        9.15      -11.79     -368.54        7.29        6.94
 22.37       -0.00        0.01        2.90        0.36        0.00        9.15      -11.79     -368.57        7.29        6.94
 22.38       -0.00        0.01        2.90        0.36        0.00        9.16      -11.79     -368.59        7.29        6.94
 22.39       -0.00        0.01        2.90        0.36        0.00        9.16      -11.79     -368.61        7.29        6.94
 22.40       -0.00        0.01        2.90        0.36        0.00        9.17      -11.79     -368.64        7.29        6.94
 22.41       -0.00        0.01        2.90        0.36        0.00        9.17      -11.80     -368.66        7.30        6.94
 22.42       -0.00        0.01        2.90        0.36        0.00        9.18      -11.80     -368.68        7.30        6.94
 22.43       -0.00        0.01        2.90        0.36        0.00        9.18      -11.80     -368.70        7.30        6.94
